Brand,Size,Flavor,Rating,Price,CALORIES,TOTAL FAT,CHOLESTEROL,SODIUM,TOTAL CARBOHYDRATE,PROTEIN,CALCIUM,POTASSIUM,DIETARY FIBER,IRON,TOTAL SUGARS,VITAMIN D,VITAMIN D 0MCG,PHOSPHORUS,MAGNESIUM,VITAMIN C (AS ASCORBIC ACID),VITAMIN D (AS CHOLECALCIFEROL),NIACIN (AS NIACINAMIDE),VITAMIN B6 (AS PYRIDOXINE HYDROCHLORIDE),VITAMIN B12 (AS CYANOCOBALAMIN),NIACIN,BIOTIN,FOLATE
Optimum Nutrition,1 Lb.,Delicious Strawberry,9.3,$19.99,120,1.5 g,40 mg,50 mg,3 g,24 g,140 mg,150 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,1 Lb.,Double Rich Chocolate,9.3,$19.99,120,1.5 g,35 mg,50 mg,3 g,24 g,130 mg,210 mg,1 g,.7 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,1 Lb.,Vanilla Ice Cream,9.3,$19.99,120,1 g,35 mg,105 mg,4 g,24 g,130 mg,150 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Banana Cream,9.3,$29.99,120,1 g,40 mg,100 mg,4 g,24 g,130 mg,160 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Birthday Cake,9.3,$29.99,130,1.5 g,35 mg,150 mg,5 g,24 g,110 mg,150 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Cake Donut,9.3,$29.99,120,1 g,40 mg,75 mg,3 g,24 g,140 mg,160 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Chocolate Hazelnut,9.3,$29.99,130,1.5 g,35 mg,160 mg,4 g,24 g,140 mg,240 mg,0,.7 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Chocolate Malt,9.3,$29.99,120,1 g,35 mg,105 mg,3 g,24 g,130 mg,220 mg,0,.7 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Chocolate Mint,9.3,$29.99,120,1.5 g,35 mg,90 mg,3 g,24 g,140 mg,210 mg,0,.6 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Cookies & Cream,9.3,$29.99,120,1 g,40 mg,110 mg,3 g,24 g,130 mg,160 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Delicious Strawberry,9.3,$29.99,120,1.5 g,40 mg,50 mg,3 g,24 g,140 mg,150 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Double Rich Chocolate,9.3,$29.99,120,1.5 g,35 mg,50 mg,3 g,24 g,130 mg,210 mg,0,.7 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Extreme Milk Chocolate,9.3,$29.99,120,1.5 g,40 mg,100 mg,3 g,24 g,140 mg,220 mg,1 g,.7 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,French Vanilla Creme,9.3,$29.99,110,1 g,40 mg,100 mg,2 g,24 g,140 mg,160 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Gingerbread,9.3,$29.99,110,1 g,35 mg,140 mg,4 g,24 g,140 mg,160 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Mocha Cappuccino,9.3,$29.99,120,1.5 g,35 mg,55 mg,3 g,24 g,140 mg,230 mg,0,.7 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Peppermint Mocha,9.3,$29.99,120,1 g,35 mg,115 mg,4 g,24 g,140 mg,180 mg,0,.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Rocky Road,9.3,$29.99,120,1.5 g,35 mg,135 mg,3 g,24 g,130 mg,190 mg,0,.5 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Strawberries & Cream,9.3,$29.99,120,1 g,35 mg,100 mg,3 g,24 g,140 mg,140 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimum Nutrition,2 Lbs.,Strawberry Banana,9.3,$29.99,110,1 g,40 mg,55 mg,2 g,24 g,140 mg,160 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,2 Lbs.,Chocolate Cookie Crunch,9.2,$34.99,150,3 g,15 mg,210 mg,7 g,24 g,419 mg,270 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,2 Lbs.,Chocolate Mousse,9.2,$34.99,150,3.5 g,15 mg,190 mg,6 g,24 g,424 mg,120 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,2 Lbs.,Chocolate Peanut Butter,9.2,$34.99,160,4 g,15 mg,230 mg,6 g,24 g,435 mg,260 mg,0,8 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,2 Lbs.,Rocky Road,9.2,$34.99,170,4 g,15 mg,280 mg,8 g,24 g,434 mg,269 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,2 Lbs.,S'mores,9.2,$34.99,150,3 g,15 mg,200 mg,6 g,24 g,418 mg,200 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,2 Lbs.,Tahitian Vanilla Bean,9.2,$34.99,140,2.5 g,15 mg,220 mg,4 g,24 g,413 mg,115 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,2 Lbs.,Vanilla Peanut Butter Swirl,9.2,$34.99,150,3.5 g,10 mg,220 mg,5 g,24 g,440 mg,125 mg,0,0,1 g,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,4 Lbs.,Chocolate Cookie Crunch,9.2,$56.98,150,3 g,15 mg,210 mg,7 g,24 g,419 mg,270 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,4 Lbs.,Chocolate Mousse,9.2,$56.98,150,3.5 g,15 mg,190 mg,6 g,24 g,424 mg,120 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,4 Lbs.,Chocolate Peanut Butter,9.2,$56.98,160,4 g,15 mg,230 mg,6 g,24 g,435 mg,260 mg,0,8 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,4 Lbs.,Cookies & Cream,9.2,$56.98,150,3 g,15 mg,200 mg,6 g,24 g,415 mg,125 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,4 Lbs.,Rocky Road,9.2,$56.98,170,4 g,15 mg,280 mg,8 g,24 g,434 mg,269 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,4 Lbs.,S'mores,9.2,$56.98,150,3 g,15 mg,200 mg,6 g,24 g,418 mg,200 mg,0,1 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,4 Lbs.,Tahitian Vanilla Bean,9.2,$56.98,140,2.5 g,15 mg,220 mg,4 g,24 g,413 mg,115 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JYM Supplement Science,4 Lbs.,Vanilla Peanut Butter Swirl,9.2,$56.98,150,3.5 g,10 mg,220 mg,5 g,24 g,440 mg,125 mg,0,0,1 g,0,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,2 Lbs.,Chocolate,8.8,$20.24,130,2 g,45 mg,160 mg,3 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,2 Lbs.,Mocha Cappuccino,8.8,$20.24,130,2 g,45 mg,160 mg,3 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,2 Lbs.,Oatmeal Cookie,8.8,$20.24,130,2 g,55 mg,180 mg,2 g,25 g,110 mg,150 mg,0,.2 mg,0,7 IU,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,2 Lbs.,Vanilla,8.8,$20.24,130,2 g,50 mg,160 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,5 Lbs.,Chocolate,8.8,$37.49,130,2 g,45 mg,160 mg,3 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,5 Lbs.,Mocha Cappuccino,8.8,$37.49,130,2 g,45 mg,160 mg,3 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,5 Lbs.,Oatmeal Cookie,8.8,$37.49,130,2 g,50 mg,210 mg,3 g,25 g,130 mg,140 mg,0,.3 mg,0,0,4 IU,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,5 Lbs.,Strawberry,8.8,$37.49,130,2 g,50 mg,150 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,5 Lbs.,Vanilla,8.8,$37.49,130,2 g,50 mg,160 mg,2 g,25 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,1 - 57g Bar,Chocolate Chip Cookie Dough,9.4,$3.74,230,9 g,35 mg,350 mg,20 g,20 g,80 mg,60 mg,0,.8 mg,0,.1 mcg,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,1 - 57g Bar,Chocolate Peanut Butter,9.4,$3.74,230,9 g,35 mg,350 mg,20 g,20 g,80 mg,60 mg,0,.8 mg,0,.1 mcg,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,1 - 57g Bar,Cinnamon Roll,9.4,$3.74,230,9 g,35 mg,350 mg,20 g,20 g,80 mg,60 mg,0,.8 mg,0,.1 mcg,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,1 - 57g Bar,Cookies and Cream,9.4,$3.74,230,9 g,35 mg,350 mg,20 g,20 g,80 mg,60 mg,0,.8 mg,0,.1 mcg,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,12 - 57g Bars,Chocolate Peanut Butter,9.4,$24.99,230,9 g,35 mg,350 mg,20 g,20 g,80 mg,60 mg,0,.8 mg,0,.1 mcg,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,12 - 57g Bars,Cinnamon Roll,9.4,$24.99,230,9 g,35 mg,350 mg,20 g,20 g,80 mg,60 mg,0,.8 mg,0,.1 mcg,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,12 - 57g Bars,Cookies and Cream,9.4,$24.99,230,9 g,35 mg,350 mg,20 g,20 g,80 mg,60 mg,0,.8 mg,0,.1 mcg,0,0,0,0,0,0,0,0,0,0,0
Bodybuilding.com Signature,12 - 57g Bars,Chocolate Chip Cookie Dough,9.4,$24.99,230,9 g,35 mg,350 mg,20 g,20 g,80 mg,60 mg,0,.8 mg,0,.1 mcg,0,0,0,0,0,0,0,0,0,0,0
BSN,2.59 Lbs. - Cold Stone Creamery® Series,Berry Berry Berry Good,9.2,$29.99,200,6 g,65 mg,140 mg,15 g,22 g,200 mg,230 mg,0,0,0,0,0,140 mg,15 mg,0,0,0,0,0,0,0,0
BSN,2.59 Lbs. - Cold Stone Creamery® Series,Birthday Cake Remix,9.2,$29.99,200,6 g,65 mg,170 mg,15 g,22 g,170 mg,240 mg,0,.5 mg,0,0,0,140 mg,20 mg,0,0,0,0,0,0,0,0
BSN,2.59 Lbs. - Cold Stone Creamery® Series,Cookie Doughn't You Want Some,9.2,$29.99,200,6 g,60 mg,200 mg,15 g,0,200 mg,230 mg,0,.4 mg,0,0,0,120 mg,15 mg,0,0,0,0,0,0,0,0
BSN,2.59 Lbs. - Cold Stone Creamery® Series,Germanchokolatekake,9.2,$29.99,200,6 g,65 mg,240 mg,14 g,22 g,170 mg,340 mg,1 g,1.3 mg,0,0,0,160 mg,40 mg,0,0,0,0,0,0,0,0
BSN,2.59 Lbs. - Cold Stone Creamery® Series,Mint Mint Chocolate Chocolate Chip,9.2,$29.99,200,6 g,65 mg,140 mg,15 g,22 g,170 mg,240 mg,0,.5 mg,0,0,0,140 mg,20 mg,0,0,0,0,0,0,0,0
BSN,2.91 Lbs.,Banana,9.2,$29.99,200,6 g,55 mg,180 mg,15 g,22 g,200 mg,180 mg,0,0,0,0,0,120 mg,20 mg,0,0,0,0,0,0,0,0
BSN,2.91 Lbs.,Candy Cane - Limited Edition,9.2,$29.99,220,7 g,60 mg,160 mg,16 g,22 g,190 mg,220 mg,0,0,0,0,0,130 mg,15 mg,0,0,0,0,0,0,0,0
BSN,2.91 Lbs.,Chocolate Cake Batter,9.2,$29.99,200,6 g,60 mg,270 mg,15 g,22 g,220 mg,320 mg,0,1.3 mg,0,0,0,150 mg,25 mg,0,0,0,0,0,0,0,0
BSN,2.91 Lbs.,Chocolate Milkshake,9.2,$29.99,200,6 g,70 mg,230 mg,15 g,22 g,190 mg,350 mg,0,1.4 mg,0,0,0,130 mg,40 mg,0,0,0,0,0,0,0,0
BSN,2.91 Lbs.,Chocolate Peanut Butter,9.2,$29.99,200,6 g,55 mg,220 mg,15 g,22 g,150 mg,300 mg,0,1.1 mg,0,0,0,150 mg,24 mg,0,0,0,0,0,0,0,0
BSN,2.91 Lbs.,Cookies & Cream,9.2,$29.99,200,6 g,60 mg,170 mg,14 g,22 g,150 mg,300 mg,0,1.1 mg,0,0,0,150 mg,24 mg,0,0,0,0,0,0,0,0
BSN,2.91 Lbs.,Peanut Butter Cookie,9.2,$29.99,200,6 g,75 mg,170 mg,15 g,22 g,150 mg,260 mg,0,.4 mg,0,0,0,150 mg,24 mg,0,0,0,0,0,0,0,0
BSN,2.91 Lbs.,Salted Caramel,9.2,$29.99,200,6 g,65 mg,170 mg,15 g,22 g,180 mg,240 mg,0,0,3 g,0,0,150 mg,20 mg,0,0,0,0,0,0,0,0
BSN,2.91 Lbs.,Strawberry Milkshake,9.2,$29.99,200,6 g,65 mg,160 mg,15 g,22 g,200 mg,230 mg,0,.4 mg,0,0,0,100 mg,15 mg,0,0,0,0,0,0,0,0
BSN,2.91 Lbs.,Vanilla Ice Cream,9.2,$29.99,200,6 g,65 mg,190 mg,15 g,22 g,200 mg,240 mg,0,0,0,0,0,160 mg,20 mg,0,0,0,0,0,0,0,0
BSN,4.56 Lbs. - Cold Stone Creamery® Series,Berry Berry Berry Good,9.2,$48.99,200,6 g,65 mg,140 mg,15 g,22 g,200 mg,230 mg,0,0,0,0,0,140 mg,15 mg,0,0,0,0,0,0,0,0
BSN,4.56 Lbs. - Cold Stone Creamery® Series,Birthday Cake Remix,9.2,$48.99,200,6 g,65 mg,170 mg,15 g,22 g,170 mg,240 mg,0,.5 mg,0,0,0,140 mg,20 mg,0,0,0,0,0,0,0,0
BSN,4.56 Lbs. - Cold Stone Creamery® Series,Cookie Doughn't You Want Some,9.2,$48.99,200,6 g,60 mg,200 mg,15 g,0,200 mg,230 mg,0,.4 mg,0,0,0,120 mg,15 mg,0,0,0,0,0,0,0,0
BSN,4.56 Lbs. - Cold Stone Creamery® Series,Germanchokolatekake,9.2,$48.99,200,6 g,65 mg,240 mg,14 g,22 g,170 mg,340 mg,1 g,1.3 mg,0,0,0,160 mg,40 mg,0,0,0,0,0,0,0,0
BSN,4.56 Lbs. - Cold Stone Creamery® Series,Mint Mint Chocolate Chocolate Chip,9.2,$48.99,200,6 g,65 mg,140 mg,15 g,22 g,170 mg,240 mg,0,.5 mg,0,0,0,140 mg,20 mg,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Birthday Cake,9.3,$32.99,110,0 g,10 mg,160 mg,1 g,25 g,0,100 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Chocolate Caramel,9.3,$32.99,120,0,0,0,0,0,100 mg,180 mg,0,1 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Chocolate Peanut Butter,9.3,$32.99,120,.5 g,10 mg,160 mg,2 g,25 g,0,180 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Cinnamon Bun,9.3,$32.99,120,0 g,10 mg,160 mg,2 g,25 g,0,100 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Cocoa Pebbles,9.3,$32.99,120,0 g,10 mg,180 mg,2 g,25 g,100 mg,230 mg,0,2 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Cookies and Cream,9.3,$32.99,110,0 g,10 mg,110 mg,2 g,25 g,0,160 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Fruity Pebbles,9.3,$32.99,110,0 g,10 mg,100 mg,1 g,25 g,90 mg,100 mg,0,0 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Fudge Brownie,9.3,$32.99,120,.5 g,10 mg,190 mg,2 g,25 g,0,230 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Gourmet Chocolate,9.3,$32.99,120,.5 g,10 mg,160 mg,2 g,25 g,0,220 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Gourmet Vanilla,9.3,$32.99,110,0 g,10 mg,100 mg,1 g,25 g,0,100 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Orange Dreamsicle,9.3,$32.99,110,0 g,10 mg,110 mg,2 g,25 g,0,100 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs.,Peanut Butter,9.3,$32.99,120,1 g,10 mg,160 mg,2 g,25 g,0,150 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs. - Naturally Flavored,Dutch Chocolate,9.3,$32.99,120,.5 g,10 mg,110 mg,1 g,25 g,0,180 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,1.6 Lbs. - Naturally Flavored,Vanilla,9.3,$32.99,110,0 g,10 mg,130 mg,1 g,25 g,0,100 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,3 Lbs.,Chocolate Peanut Butter,9.3,$51.99,120,.5 g,10 mg,160 mg,2 g,25 g,0,180 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,3 Lbs.,Cocoa Pebbles,9.3,$51.99,120,0 g,10 mg,180 mg,2 g,25 g,100 mg,230 mg,0,2 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Dymatize,3 Lbs.,Cookies and Cream,9.3,$51.99,110,0 g,10 mg,110 mg,2 g,25 g,0,160 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,3 Lbs.,Fruity Pebbles,9.3,$51.99,110,0 g,10 mg,100 mg,1 g,25 g,90 mg,100 mg,0,0 mg,0,0 mcg,0,0,0,0,0,0,0,0,0,0,0
Dymatize,3 Lbs.,Fudge Brownie,9.3,$51.99,120,.5 g,10 mg,190 mg,2 g,25 g,0,230 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dymatize,3 Lbs.,Gourmet Chocolate,9.3,$51.99,120,.5 g,10 mg,160 mg,2 g,25 g,0,220 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,2 Lbs.,Chocolate Fudge Brownie,9.6,$37.99,170,4 g,85 mg,135 mg,4 g,30 g,210 mg,0,0,.72 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,2 Lbs.,French Vanilla Swirl,9.6,$37.99,170,4 g,90 mg,135 mg,3 g,30 g,445 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,4 Lbs.,Chocolate Fudge Brownie,9.6,$62.99,170,4 g,85 mg,135 mg,4 g,30 g,210 mg,0,0,.72 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,4 Lbs.,French Vanilla Swirl,9.6,$62.99,170,4 g,90 mg,135 mg,3 g,30 g,445 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaged Muscle,20 Servings,Orange Kream,9.3,$39.99,150,2 g,15 mg,125 mg,5 g,0,146 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaged Muscle,20 Servings,Strawberry Lemonade,9.3,$39.99,160,2 g,15 mg,125 mg,6 g,0,146 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,2.2 Lbs.,Double Rich Chocolate,8.8,$32.99,120,2 g,65 mg,150 mg,2 g,24 g,100 mg,0,0,.6 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,2.2 Lbs.,French Vanilla Creme,8.8,$32.99,120,2 g,65 mg,120 mg,2 g,24 g,100 mg,0,0,.36 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,2.2 Lbs.,Strawberry,8.8,$32.99,120,2 g,65 mg,90 mg,2 g,24 g,130 mg,0,0,.36 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,2.2 Lbs.,Cookies and Cream,8.8,$32.99,120,2 g,65 mg,120 mg,2 g,24 g,174 mg,0,0,.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,5.5 Lbs.,Cookies and Cream,8.8,$62.99,120,2 g,65 mg,120 mg,2 g,24 g,174 mg,0,0,.4 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,5.5 Lbs.,Double Rich Chocolate,8.8,$62.99,120,2 g,65 mg,150 mg,2 g,24 g,100 mg,0,0,.6 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,5.5 Lbs.,French Vanilla Creme,8.8,$62.99,120,2 g,65 mg,120 mg,2 g,24 g,100 mg,0,0,.36 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,5.5 Lbs.,Strawberry,8.8,$62.99,120,2 g,65 mg,90 mg,2 g,24 g,130 mg,0,0,.36 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MuscleTech,8 Lbs.,Double Rich Chocolate,8.8,$89.99,120,2 g,65 mg,150 mg,2 g,24 g,100 mg,0,0,.6 mg,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,1 Bar,Chocolate Cake,8.8,$3.74,210,7 g,17 mg,159 mg,25 g,20 g,0,101 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,1 Bar,Chocolate Chip Cookie Dough,8.8,$3.74,210,7 g,39 mg,459 mg,28 g,20 g,0,101 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,1 Bar,Chocolate Peanut Butter Cup,8.8,$3.74,210,7 g,40 mg,460 mg,28 g,20 g,0,100 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,1 Bar,Cinnamon Twist,8.8,$3.74,210,7 g,17 mg,160 mg,25 g,20 g,0,100 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,1 Bar,Cookies 'N' Cream,8.8,$3.74,210,7 g,17 mg,159 mg,25 g,20 g,0,101 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,1 Bar,White Chocolate Raspberry,8.8,$3.74,210,7 g,17 mg,159 mg,25 g,20 g,0,101 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,12 Bars,Chocolate Cake,8.8,$20.24,210,7 g,17 mg,159 mg,25 g,20 g,0,101 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,12 Bars,Chocolate Chip Cookie Dough,8.8,$20.24,210,7 g,39 mg,459 mg,28 g,20 g,0,101 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,12 Bars,Chocolate Peanut Butter Cup,8.8,$20.24,210,7 g,40 mg,460 mg,28 g,20 g,0,100 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,12 Bars,Cinnamon Twist,8.8,$20.24,210,7 g,17 mg,160 mg,25 g,20 g,0,100 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,12 Bars,Cookies 'N' Cream,8.8,$20.24,210,7 g,17 mg,159 mg,25 g,20 g,0,101 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MusclePharm,12 Bars,White Chocolate Raspberry,8.8,$20.24,210,7 g,17 mg,159 mg,25 g,20 g,0,101 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaged Muscle,3 Lbs.,Chocolate,9.3,$44.99,120,1 g,15 mg,90 mg,3 g,25 g,0,210 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaged Muscle,3 Lbs.,Coffee Latte,9.3,$44.99,130,1 g,15 mg,80 mg,6 g,25 g,0,120 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaged Muscle,3 Lbs.,Vanilla,9.3,$44.99,120,.5 g,15 mg,80 mg,2 g,25 g,0,105 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,1 Lb.,Banana Cream,8.6,$14.99,210,1 g,10 mg,340 mg,0 g,50 g,0,730 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,1 Lb.,Cookies & Cream,8.6,$14.99,210,1 g,5 mg,340 mg,0 g,50 g,0,750 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,1 Lb.,Creamy Vanilla,8.6,$14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,1 Lb.,Strawberries & Cream,8.6,$14.99,210,1 g,5 mg,320 mg,0 g,50 g,0,750 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,3 Lbs.,Alpine Punch,8.6,$37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,3 Lbs.,Banana Cream,8.6,$37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,3 Lbs.,Cookies & Cream,8.6,$37.49,210,1 g,5 mg,340 mg,0 g,50 g,0,750 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,3 Lbs.,Creamy Vanilla,8.6,$37.49,210,1 g,5 mg,320 mg,0 g,50 g,0,750 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,3 Lbs.,Low Carb Dutch Chocolate,8.6,$37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,3 Lbs.,Low Carb Toasted Coconut,8.6,$37.49,210,1 g,5 mg,520 mg,1 g,50 g,0,760 mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,3 Lbs.,Mango Peach,8.6,$37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isopure,3 Lbs.,Mint Chocolate Chip,8.6,$37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
